DFF,DFR,Altitude,Draw_D,Drain_D,LS,Lineam_D,MRVBF,MRRTF,LULC,SCA,Prifile_C,Plan_C,TRI,SPI,Slope,TWI,TPI,litho_recl,geomorph_R,grid_code,well_M
18.3757,5.37008,179,2.15538,0.88729,1.17373,0.02631,6.84342,2.77014,2,14.55844,-0.00172,0.01799,1.89737,133.34131,0.09688,6.44348,0.18919,2,4,4.85,3
18.49723,5.38272,177,2.14919,0.90745,0.29253,0.02594,6.98888,4.00215,2,23.89442,-0.00139,-0.03536,0.63246,43.02684,0.02357,7.54541,-0.78378,2,5,4.85,3
18.46999,5.37226,177,2.15048,0.88893,0.03001,0.02609,6.98907,4.08846,2,31.08694,0,0,0,0,0,8.13752,-1.16216,2,5,4.85,3
18.44275,5.36195,177,2.15176,0.88268,0.23173,0.02625,6.98858,3.98638,2,28.51635,-0.00111,0,0.44721,21.21124,0.01667,7.47987,-1.7027,2,5,4.85,3
18.41553,5.35178,178,2.15302,0.88503,1.1569,0.02631,6.93956,2.88825,2,29.88265,-0.0033,0.02667,1.94936,135.60129,0.08314,6.54064,-0.89189,2,5,4.85,3
18.38831,5.34177,182,2.15428,0.88734,1.05359,0.02631,6.75689,2.67294,2,11.71573,0.00307,0.05208,2.32379,85.09151,0.08951,6.33145,3.21622,2,4,4.85,3
18.5098,5.35464,177,2.14807,0.90969,0.03001,0.02611,6.98914,3.99367,2,19.18859,0,0,0,0,0,9.80183,-0.67568,2,5,4.85,3
18.48258,5.34413,177,2.14936,0.89114,0.03001,0.02627,6.98882,3.99357,2,27.40426,0,0,0,0,0,7.95714,-1.27027,2,5,4.85,3
18.45537,5.33376,177,2.15065,0.88268,0.23606,0.02631,6.98727,3.69174,2,26.21276,-0.00111,0,0.44721,36.67113,0.01667,6.99637,-1.81081,2,5,4.85,3
18.42816,5.32354,177,2.15192,0.88507,0.93156,0.02631,6.87257,2.80358,2,23.92798,-0.00463,-0.05665,2.28035,261.23059,0.0744,6.52337,-2.10811,2,5,4.85,3
18.40096,5.31347,181,2.15318,0.88739,1.06382,0.02631,6.80633,2.76379,2,35.03415,0.00299,-0.0461,2.32379,110.30243,0.08951,6.3688,1.91892,2,4,4.85,3
18.52242,5.32658,177,2.14694,0.91193,0.03001,0.02629,6.98901,3.90312,2,24.92339,0,0,0,0,0,8.50967,-0.75676,2,5,4.85,3
18.49521,5.31601,177,2.14824,0.89338,0.29645,0.02631,6.98765,3.677,2,29.70569,-0.00167,-0.02357,0.63246,60.86171,0.02357,7.12204,-1.35135,2,5,4.85,3
18.46802,5.30559,178,2.14954,0.88269,0.71369,0.02631,6.95403,2.89161,2,27.94789,-0.00204,0.01565,1.18322,122.11635,0.06002,6.69339,-1.02703,2,5,4.85,3
18.44083,5.29532,180,2.15081,0.88506,1.91841,0.02631,1.31962,0.36604,2,17.57359,-0.00108,-0.00786,2.75681,231.15881,0.14049,6.21278,0.51351,2,4,4.85,3
18.41365,5.2852,184,2.15208,0.88742,0.44541,0.02631,6.90738,2.90037,2,8.7868,0.00687,0.14311,2.64575,33.54102,0.03725,7.08127,4.35135,2,4,4.85,3
5.19702,4.22404,169,2.28763,1.57786,0.03001,0.79189,6.97822,3.99165,5,77.751,0,0,0,0,0,10.54987,-1.51351,1,4,3.39,3
5.19866,4.25387,169,2.28813,1.57706,0.23161,0.79308,6.9794,3.99287,5,88.02969,-0.00111,0,0.44721,20.80043,0.01667,7.80786,-0.86486,1,4,3.39,3
5.20048,4.2837,170,2.28865,1.57624,0.44706,0.79426,6.97864,3.9868,5,20.58875,0,0.06667,0.89443,33.88764,0.03332,7.4373,0.59459,1,4,3.39,3
5.20247,4.31354,169,2.28916,1.57541,0.23161,0.79544,6.97922,3.98289,5,42.42641,-0.00111,0,0.44721,20.80043,0.01667,7.8096,0.02703,1,4,3.39,3
5.20463,4.34337,169,2.28969,1.57457,0.44541,0.7966,6.97871,3.9715,2,13.59245,0.00244,0.08348,1.34164,33.54102,0.03725,7.45101,0.45946,1,4,3.39,3
5.22698,4.22734,169,2.28615,1.57626,0.67838,0.79004,6.96978,3.9802,2,68.71373,-0.00332,0,1.34164,66.19183,0.04996,6.99505,-1.35135,1,4,3.39,3
5.22861,4.25715,169,2.28664,1.57553,0.23267,0.79096,6.97804,3.98722,3,114.22941,-0.00111,0,0.44721,24.38071,0.01667,7.48125,-0.59459,1,4,3.39,3
5.23042,4.28696,169,2.28714,1.57473,0.23173,0.79214,6.97947,3.98731,5,289.3197,-0.00111,0,0.44721,21.19856,0.01667,7.7631,-0.21622,1,4,3.39,3
5.2324,4.31677,169,2.28764,1.57389,0.54608,0.7933,6.97728,3.97353,5,22.16388,0.00249,0.04125,1.26491,48.13756,0.04711,7.21622,0.18919,1,4,3.39,3
5.23455,4.34658,167,2.28815,1.57305,0.47102,0.79447,6.97821,3.96394,5,26.14622,-0.0031,-0.06559,1.34164,123.90958,0.03725,7.53126,-1.45946,1,4,3.39,3
5.25694,4.23085,172,2.28466,1.57463,1.0555,0.78918,6.81691,3.8617,2,11.71573,0.00159,0.05959,2.28035,86.67298,0.08478,6.51588,2,1,4,3.39,3
5.25856,4.26063,170,2.28514,1.5739,0.64,0.78978,6.95205,3.95711,2,14.55844,-0.00172,0.03268,1.09545,60.7867,0.05266,6.86418,0.64865,1,4,3.39,3
5.26036,4.29042,169,2.28562,1.57316,0.67999,0.79037,6.97407,3.97136,2,55.89578,0.00111,0,1,69.54775,0.04996,6.99064,-0.13514,1,4,3.39,3
5.26233,4.32021,167,2.2861,1.57236,0.48797,0.79115,6.97853,3.97173,5,38.5777,-0.00288,-0.07155,1.34164,192.93767,0.03725,7.37575,-1.86486,1,4,3.39,3
5.26447,4.35,167,2.2866,1.57152,0.47188,0.79231,6.97795,3.95412,5,26.38113,-0.00266,-0.01789,1,127.2378,0.03725,7.45381,-1.54054,1,4,3.39,3
7.18229,3.45,168,2.1504,1.22465,0.23689,0.61068,6.71502,3.39346,2,23.41206,-0.00111,0,0.44721,39.80553,0.01667,8.12797,-1.08108,1,4,0.31,1
7.19225,3.42,168,2.14993,1.21865,0.45467,0.61019,6.68762,3.14953,2,20.75657,-0.00266,-0.01789,1,64.06844,0.03725,7.69585,-1.02703,1,4,0.31,1
7.20231,3.39,169,2.14947,1.21315,0.64196,0.60982,6.65298,2.62676,3,35.14719,-0.00089,0.01687,1.09545,66.08971,0.05266,7.50938,-0.02703,1,4,0.31,1
7.21249,3.36,169,2.14904,1.20611,0.44843,0.60956,6.6818,2.53829,5,14.55844,-0.00044,0.04174,0.7746,43.20367,0.03725,7.80396,-0.05405,1,4,0.31,1
7.22278,3.33,168,2.14862,1.20001,0.2323,0.60928,6.72191,2.54603,5,20.58278,-0.00111,0,0.44721,23.12488,0.01667,8.25745,-1.02703,1,4,0.31,1
7.21062,3.45,168,2.14563,1.22048,0.23635,0.60941,6.28601,2.16248,2,96.99621,-0.00333,0,1,37.7312,0.01667,7.94832,-1.35135,1,4,0.31,1
7.22053,3.42,170,2.14509,1.21568,0.6383,0.60891,5.58035,0.93291,2,11.71573,0.001,0.06535,1.41421,56.16691,0.05266,7.52553,0.81081,1,4,0.31,1
7.23056,3.39,171,2.14457,1.20978,0.44539,0.6084,6.00339,1.88698,5,10.29437,0.00222,0.06667,1.09545,30,0.03332,7.82243,1.83784,1,4,0.31,1
7.2407,3.36,170,2.14407,1.20302,0.67208,0.60789,5.74793,0.90867,5,11.71573,0.00111,0.04444,1.18322,53.28461,0.04996,7.59749,0.89189,1,4,0.31,1
7.25094,3.33,168,2.14358,1.19587,0.45997,0.60738,6.41702,0.64059,5,26.31194,-0.00222,0,0.89443,65.91337,0.03332,7.69221,-0.94595,1,4,0.31,1
7.23896,3.45,168,2.14085,1.21756,0.23857,0.60813,2.0293,0.04556,2,33.26067,-0.00111,0,0.44721,46.4483,0.01667,7.46203,-2.10811,1,4,0.31,1
7.24883,3.42,169,2.14024,1.21217,0.70799,0.60762,1.97921,0.03236,2,33.63424,-0.00077,-0.00569,1.18322,104.31106,0.06002,7.31809,-0.97297,1,4,0.31,1
7.25882,3.39,171,2.13965,1.20622,0.03001,0.60711,1.77477,1.30534,5,14.55844,0,0,1.26491,0,0,9.08323,1.13514,1,4,0.31,1
7.26892,3.36,169,2.13908,1.1996,0.71373,0.6066,1.84835,0.32335,5,39.91958,-0.00213,-0.05689,1.73205,122.28081,0.06002,7.15197,-0.64865,1,4,0.31,1
7.27913,3.33,168,2.13853,1.19182,0.23617,0.60607,2.6385,0.005,5,28.42961,-0.00111,0,0.44721,37.08328,0.01667,7.52307,-1.35135,1,4,0.31,1
7.26731,3.45013,168,2.13604,1.21454,0.73638,0.60684,1.97146,0.00096,2,132.15613,-0.0036,-0.01581,1.41421,374.42618,0.05266,6.89477,-3.18919,1,4,0.31,1
7.27715,3.42013,168,2.13537,1.2086,0.79739,0.60633,1.93823,0.00273,5,59.40202,-0.00366,-0.06827,1.94936,420.75986,0.06002,6.81621,-3.13514,1,4,0.31,1
7.2871,3.39013,171,2.13472,1.2026,0.95746,0.60582,0.40967,0.44035,5,27.72162,-0.0011,0,1.94936,119.76111,0.08314,6.58041,0.10811,1,4,0.31,1
7.29716,3.36013,172,2.13408,1.19605,1.72264,0.6053,0.14669,0.65212,5,14.66026,-0.00027,0.0372,2.89828,151.75676,0.12625,6.38529,1.59459,1,4,0.31,1
7.30733,3.33014,168,2.13345,1.18851,0.90758,0.60477,1.92374,0.00281,5,27.45048,-0.00551,-0.01491,2,188.99159,0.0744,6.85462,-2,1,4,0.31,1
7.29568,3.45052,171,2.13123,1.21097,1.17446,0.60555,1.12275,0.01333,2,277.65555,0.00064,-0.01964,1.84391,412.08005,0.08951,6.72614,-1.43243,1,4,0.31,1
7.30548,3.42053,171,2.13049,1.20498,1.2801,0.60504,0.93629,0.01646,3,148.55939,-0.00031,-0.01967,2.09762,426.38821,0.09688,6.52926,-1.35135,1,4,0.31,1
7.31539,3.39053,174,2.12977,1.19888,1.71217,0.60452,0.07715,0.69521,3,14.55844,0.00018,0.00714,2.48998,168.32512,0.12944,6.16994,2.02703,1,4,0.31,1
7.32541,3.36054,176,2.12906,1.1927,1.5429,0.60399,0.01919,0.86542,5,11.71573,0.00318,0.06543,3.4641,121.30151,0.11961,6.20209,4.43243,1,4,0.31,1
7.33554,3.33054,170,2.12837,1.18625,2.02369,0.60346,0.78068,0.03257,3,23.80066,-0.0047,0.01902,2.96648,200.901,0.13658,6.44517,-1.24324,1,4,0.31,1
0.77421,2.27862,137,2.42953,3.81264,0.23417,1.36751,6.9839,2.47595,2,49.50906,-0.00111,0,0.44721,29.65889,0.01667,7.8607,-0.94595,1,5,1.47,2
0.75717,2.249,137,2.43024,3.8113,0.47085,1.36663,6.97958,2.66329,2,81.83875,-0.00222,0,0.89443,95.49582,0.03332,7.46771,-1.2973,1,5,1.47,2
0.74095,2.21939,137,2.43095,3.80975,0.33003,1.36574,6.96443,2.68683,2,144.12535,-0.00083,-0.05893,0.63246,258.9415,0.02357,7.38591,-2,1,5,1.47,2
0.7256,2.18979,138,2.43166,3.80721,0.73777,1.36485,6.87516,2.28277,2,159.19331,-0.00111,-0.02108,1.09545,379.41144,0.05266,7.30223,-1.97297,1,5,1.47,2
0.70803,2.16021,140,2.43239,3.80577,0.94405,1.36395,6.74764,1.55839,2,56.26216,-0.00019,-0.01332,1.34164,342.33768,0.06861,7.3199,-1.02703,1,5,1.47,2
0.79881,2.27407,137,2.43051,3.81742,0.23305,1.36713,6.98417,2.6764,2,26.65689,-0.00111,0,0.44721,25.70152,0.01667,7.94235,-0.89189,1,5,1.47,2
0.7823,2.24439,137,2.43122,3.81571,0.03001,1.36624,6.98283,2.78345,2,201.71397,0,0,0,0,0,10.99305,-1.21622,1,5,1.47,2
0.76662,2.21472,137,2.43193,3.81292,0.26377,1.36535,6.97507,2.80992,2,255.63951,-0.00111,0,0.44721,177.75296,0.01667,7.65373,-1.7027,1,5,1.47,2
0.75,2.18506,138,2.43265,3.81214,0.78328,1.36445,6.93202,2.69357,2,254.51625,-0.00111,0,1,326.88303,0.04996,7.57476,-1.56757,1,5,1.47,2
0.73239,2.15541,140,2.43338,3.81159,0.76191,1.36355,6.87332,2.60976,2,212.11433,0.00111,0,1,267.37576,0.04996,7.56417,-0.59459,1,5,1.47,2
0.82377,2.26991,137,2.43148,3.82111,0.46377,1.36674,6.98332,2.77544,2,98.99288,-0.00222,0,0.89443,75.97032,0.03332,7.69619,-1.18919,1,5,1.47,2
0.80777,2.24018,137,2.4322,3.81906,0.03001,1.36585,6.98296,2.84598,2,149.81496,0,0,0,0,0,8.41847,-1.27027,1,5,1.47,2
0.79202,2.21045,137,2.43291,3.81826,0.33264,1.36495,6.97635,2.85924,2,201.31416,-0.00139,-0.03536,0.63246,277.65384,0.02357,7.67174,-1.62162,1,5,1.47,2
0.77421,2.18073,138,2.43364,3.81751,0.77615,1.36405,6.93732,2.76106,2,532.15582,-0.00094,-0.02424,1.09545,529.86859,0.05266,7.57515,-1.43243,1,5,1.47,2
0.75717,2.15102,140,2.43436,3.817,0.75388,1.36315,6.8936,2.70812,2,146.36935,0.00111,0,1,245.82806,0.04996,7.47577,-0.56757,1,5,1.47,2
0.84906,2.26614,137,2.43245,3.82281,0.24122,1.36634,6.98327,2.84978,2,53.8479,-0.00111,0,0.44721,57.42556,0.01667,7.73773,-1.62162,1,5,1.47,2
0.83355,2.23636,137,2.43317,3.82187,0.23735,1.36545,6.98191,2.88846,2,42.84838,-0.00111,0,0.44721,41.59835,0.01667,7.72535,-1.7027,1,5,1.47,2
0.81609,2.20658,138,2.43389,3.82133,0.57529,1.36454,6.96665,2.86059,2,35.14719,-0.00083,0.01768,0.89443,149.75531,0.04711,7.49372,-1,1,5,1.47,2
0.79881,2.17681,139,2.43461,3.82093,0.76436,1.36364,6.92136,2.76874,2,22.16388,-0.00077,-0.00569,1.18322,295.19522,0.06002,7.47114,-0.7027,1,5,1.47,2
0.7823,2.14704,140,2.43535,3.8205,0.61169,1.36273,6.92593,2.82149,2,281.17749,-0.00028,-0.04125,1.09545,296.45633,0.04711,7.43748,-0.75676,1,5,1.47,2
0.87464,2.26276,137,2.43341,3.82423,0.70218,1.36593,6.97467,2.84182,2,45.71101,-0.00326,-0.02214,1.41421,252.13794,0.05266,7.43428,-1.91892,1,5,1.47,2
0.85802,2.23294,137,2.43413,3.82454,0.59532,1.36503,6.9689,2.86983,2,49.13663,-0.00194,-0.05303,1.26491,227.91507,0.04711,7.33476,-2.08108,1,5,1.47,2
0.84054,2.20311,139,2.43486,3.82472,0.89514,1.36413,6.90935,2.74659,2,35.24799,-0.00022,0.00298,1.41421,152.94379,0.0744,7.17661,-0.40541,1,5,1.47,2
0.82377,2.17329,141,2.43559,3.82434,0.81302,1.36322,6.92026,2.81722,3,14.55844,0.0011,0.01571,1.41421,101.38519,0.07059,7.24354,0.89189,1,5,1.47,2
0.80777,2.14348,142,2.43632,3.82392,0.44539,1.3623,6.96278,2.92327,3,13.59245,0.00222,0.06667,1.09545,30,0.03332,7.6694,1.08108,1,5,1.47,2
24.11263,6.14121,184,1.62727,1.50601,0.03001,0.06092,6.98766,5.73717,2,18.746,0,0,0,0,0,10.94347,-0.59459,2,4,20,4
24.08632,6.1294,184,1.63059,1.504,0.03001,0.06097,6.98759,5.72888,2,23.24825,0,0,0,0,0,10.91876,-0.75676,2,4,20,4
24.06002,6.11772,184,1.63392,1.50183,0.45867,0.06102,6.98468,5.67397,2,22.66769,-0.00222,0,0.89443,62.50451,0.03332,7.24916,-1.18919,2,4,20,4
24.03373,6.10616,186,1.63726,1.49946,1.07099,0.06107,6.85647,0.82175,2,24.05389,-0.00173,-0.00553,1.67332,120.5011,0.08478,6.68138,0.43243,2,4,20,4
24.00744,6.09473,189,1.64061,1.49718,1.36489,0.06112,0.27107,0.94173,2,11.71573,0.00126,0.05112,2.44949,113.98584,0.10502,6.40256,3.21622,2,4,20,4
24.12705,6.11367,184,1.62663,1.5069,0.03001,0.06159,6.98736,5.72668,2,27.05054,0,0,0,0,0,8.55178,-0.91892,2,4,20,4
24.10076,6.10181,184,1.62995,1.50491,0.03001,0.06164,6.98741,5.72036,2,28.43222,0,0,0,0,0,10.91441,-0.94595,2,4,20,4
24.07447,6.09007,184,1.63328,1.50254,0.45923,0.06169,6.98676,5.70199,2,28.24722,-0.00222,0,0.89443,63.97564,0.03332,7.59118,-1.21622,2,4,20,4
24.04819,6.07846,186,1.63662,1.50016,0.28817,0.06173,6.98371,5.64394,2,16.51526,0.00083,0.15321,1.09545,24.71033,0.02357,7.70975,0.27027,2,4,20,4
24.02193,6.06698,185,1.63997,1.49807,1.08166,0.06178,6.90032,2.92301,2,35.24799,-0.00227,-0.01153,1.94936,155.38371,0.08951,6.62659,-1.02703,2,4,20,4
24.1415,6.08616,184,1.62602,1.50758,0.46434,0.06225,6.98556,5.69172,2,39.29608,-0.00244,-0.02385,1,98.61674,0.03725,7.63115,-1.43243,2,4,20,4
24.11522,6.07424,184,1.62934,1.50539,0.03001,0.0623,6.98685,5.70546,2,39.51984,0,0,0,0,0,8.04051,-1.37838,2,4,20,4
24.08895,6.06245,184,1.63267,1.50301,0.29675,0.06235,6.98623,5.68728,2,34.20514,-0.00139,-0.03536,0.63246,62.25626,0.02357,7.59031,-1.54054,2,4,20,4
24.06269,6.05079,185,1.63601,1.50084,0.2331,0.06239,6.98623,5.67905,2,43.66213,-0.00333,0.13333,1.18322,25.87998,0.01667,7.69477,-0.81081,2,4,20,4
24.03644,6.03925,184,1.63936,1.49875,0.30208,0.06243,6.98349,5.6229,5,30.40523,-0.00194,-0.10607,1.09545,88.56011,0.02357,7.22706,-2,2,4,20,4
24.15598,6.05866,185,1.62543,1.50809,0.45733,0.0629,6.9842,5.66419,2,44.32777,0.00044,0.01789,0.7746,73.34399,0.03725,7.69429,-1.05405,2,4,20,4
24.12972,6.04669,184,1.62875,1.5058,0.2622,0.06295,6.98355,5.64493,2,77.088,-0.00111,-0.13333,0.7746,167.79723,0.01667,7.3207,-2.08108,2,4,20,4
24.10346,6.03485,185,1.63208,1.50359,0.9694,0.063,6.94607,4.12287,2,35.24799,-0.0026,-0.00853,1.73205,153.95975,0.08314,7.01731,-1,2,4,20,4
24.07722,6.02313,187,1.63542,1.50151,0.84961,0.06305,6.959,4.70155,2,19.16082,0.00006,0.04756,1.61245,87.18873,0.06861,7.07305,1.05405,2,4,20,4
24.05098,6.01154,186,1.63878,1.49942,1.07774,0.06308,6.95637,4.43342,2,24.85281,-0.0012,-0.01182,1.67332,135.54099,0.08478,6.95773,0.05405,2,4,20,4
24.17049,6.03119,185,1.62487,1.50849,0.47943,0.06356,6.97793,5.55519,2,569.30365,-0.00111,-0.05963,1,157.31892,0.03725,7.30857,-1.62162,2,4,20,4
24.14424,6.01917,185,1.62819,1.50624,1.00555,0.06361,6.90326,3.80431,2,193.77129,-0.00312,-0.0288,1.94936,263.18924,0.08314,6.98701,-1.75676,2,4,20,4
24.118,6.00727,188,1.63152,1.50424,1.09961,0.06365,6.87497,3.74338,5,17.57359,0.00274,0.01768,2,115.71161,0.094,6.81888,1.40541,2,4,20,4
24.09178,5.9955,189,1.63487,1.50217,0.44541,0.0637,6.97445,5.43368,5,14.55844,0.00266,0.01789,1,33.54102,0.03725,7.47206,2.59459,2,4,20,4
24.06556,5.98385,189,1.63822,1.5001,0.44541,0.06373,6.97781,5.49811,5,11.71573,0.00244,0.14311,1.84391,33.54102,0.03725,7.48307,2.7027,2,4,20,4
20.81405,0.15,178,2.42949,0.77238,0.70127,0.66665,6.80083,0.60509,2,17.57359,0.00102,-0.03556,1.18322,83.75718,0.06002,7.18078,0.67568,2,4,7.79,4
20.79613,0.18,177,2.43144,0.77245,1.03089,0.66702,6.86939,2.05869,2,384.37888,0,-0.03333,1.41421,349.09683,0.06657,7.57559,-0.86486,2,4,7.79,4
20.77822,0.21,178,2.43339,0.77252,0.45684,0.66738,6.92859,2.71255,2,62.48733,0.00111,0,0.7746,71.62046,0.03725,7.68453,-0.45946,2,4,7.79,4
20.76035,0.24,179,2.43533,0.77259,0.45266,0.66775,6.93913,2.82921,2,35.03415,0,0,0.63246,47.32015,0.03332,7.6521,0.18919,2,4,7.79,4
20.7425,0.27,180,2.43727,0.77265,0.44973,0.66811,6.93571,2.89339,2,17.57359,-0.00022,0.03578,0.7746,47.45199,0.03725,7.50751,0.86486,2,4,7.79,4
14.64645,5.06147,183,1.66387,0.67783,0.03001,0.23556,6.96314,5.92336,2,16.72134,0,0,0,0,0,7.34821,-2.27027,1,4,0.75,1
14.6356,5.03518,183,1.66052,0.67907,0.64774,0.23308,6.95914,5.91496,2,16.57467,-0.0036,-0.01581,1.41421,82.14439,0.05266,7.1641,-1.81081,1,4,0.75,1
14.62481,5.00892,184,1.6572,0.6803,0.67438,0.23054,6.96349,5.92335,2,13.59245,-0.00111,0.04444,1.18322,57.95829,0.04996,7.20901,-0.81081,1,4,0.75,1
14.61407,4.98271,183,1.65392,0.68142,0.30894,0.22794,6.96917,5.93462,2,68.82893,-0.00167,-0.11785,1.09545,125.36945,0.02357,7.23655,-2.21622,1,4,0.75,1
14.60338,4.95654,185,1.65068,0.6825,0.86612,0.22529,6.90776,5.81595,2,29.66569,0.00006,0.01522,1.34164,127.94684,0.06861,6.88341,-0.59459,1,4,0.75,1
14.67442,5.04714,183,1.66484,0.67624,1.00838,0.23638,6.65083,5.38795,2,33.74686,-0.00453,-0.0384,2.23607,272.06961,0.08314,6.47456,-2.75676,1,4,0.75,1
14.66359,5.02077,183,1.66151,0.67748,0.70368,0.23391,6.95103,5.89897,2,19.86662,-0.00332,0,1.34164,121.57877,0.04996,7.02787,-2.32432,1,4,0.75,1
14.65281,4.99444,183,1.65822,0.67871,0.46327,0.23139,6.96545,5.92735,2,39.92104,-0.00444,0,1.41421,74.62298,0.03332,7.29287,-2.13514,1,4,0.75,1
14.64209,4.96815,183,1.65496,0.67976,0.71808,0.22881,6.95206,5.9001,2,64.0983,-0.00293,-0.02846,1.41421,307.50116,0.05266,7.07409,-2.37838,1,4,0.75,1
14.63142,4.9419,184,1.65174,0.68063,0.93665,0.22618,6.89608,5.79507,2,144.02434,-0.00175,-0.05516,1.73205,320.53323,0.06861,7.079,-1.7027,1,4,0.75,1
14.70239,5.03294,186,1.66586,0.67411,0.88276,0.23715,6.7937,5.63695,2,66.81456,0.00176,-0.02385,1.67332,118.15159,0.0744,6.51391,0.08108,1,4,0.75,1
14.69158,5.0065,186,1.66256,0.67514,0.67015,0.23469,6.95293,5.90276,2,24.85281,0.00332,0,1.34164,49.40042,0.04996,7.10367,0.48649,1,4,0.75,1
14.68082,4.98009,186,1.65929,0.67624,0.67047,0.23218,6.96185,5.92006,2,24.85281,0.00332,0,1.34164,50.02878,0.04996,7.16436,0.78378,1,4,0.75,1
14.67012,4.95373,186,1.65606,0.67738,0.90269,0.22962,6.93836,5.8736,2,24.85281,0.00221,0,1.41421,75.55633,0.06657,6.96463,0.83784,1,4,0.75,1
14.65947,4.9274,186,1.65286,0.67846,0.90674,0.22701,6.94183,5.87972,2,57.07316,0,0,1.26491,83.11922,0.06657,6.93232,0.48649,1,4,0.75,1
14.73037,5.01888,187,1.66694,0.67217,0.44779,0.23788,6.95327,5.90419,2,11.71573,0.00044,0.07752,1.18322,41.1514,0.03725,7.09399,1.35135,1,4,0.75,1
14.71958,4.99236,186,1.66367,0.6734,0.44692,0.23543,6.96715,5.93117,2,49.54578,0.00133,-0.00596,1,38.34207,0.03725,7.32569,0.81081,1,4,0.75,1
14.70885,4.96588,186,1.66042,0.67462,0.23059,0.23293,6.97118,5.93907,2,169.70563,-0.00111,0,0.44721,17.45369,0.01667,7.97856,1.18919,1,4,0.75,1
14.69816,4.93944,187,1.65721,0.67578,0.44624,0.23038,6.96486,5.92584,2,10.29437,0,0.06667,0.89443,31.9616,0.03332,7.43373,2.18919,1,4,0.75,1
14.68754,4.91304,188,1.65404,0.67686,0.28729,0.22778,6.96113,5.91825,2,8.7868,0.00472,0.17678,1.89737,21.2132,0.02357,7.72972,2.86486,1,4,0.75,1
14.75835,5.00497,185,1.66808,0.67056,0.64926,0.23856,6.95658,5.91043,2,30.95785,-0.00122,0.02319,1.09545,86.47932,0.05266,7.12694,-0.10811,1,4,0.75,1
14.74759,4.97837,184,1.66483,0.67178,0.47531,0.23612,6.96582,5.92841,2,47.26189,-0.00222,-0.08944,1.34164,140.70837,0.03725,7.45481,-0.7027,1,4,0.75,1
14.73687,4.95182,186,1.6616,0.673,0.54578,0.23363,6.95701,5.91023,2,17.57359,0.00166,0.05893,1.26491,47.16759,0.04711,7.16528,1.54054,1,4,0.75,1
14.72621,4.9253,186,1.65842,0.67418,0.84574,0.23109,6.89136,5.78795,2,17.57359,0.00266,0.00951,1.48324,77.88168,0.06861,6.85297,1.54054,1,4,0.75,1
14.7156,4.89883,185,1.65527,0.67525,1.40266,0.22849,6.71132,5.50042,2,24.85281,-0.00003,-0.01066,1.94936,188.07901,0.10103,6.75615,0.24324,1,4,0.75,1
11.36537,0.12,158,2.01784,1.48389,0.57628,0.12065,6.96123,0.00216,5,46.01883,-0.00138,-0.06482,1.26491,153.48015,0.04711,7.25725,-1.94595,1,4,5.24,4
11.33623,0.09,160,2.02073,1.4853,0.70043,0.12156,6.93218,0.03812,5,42.34648,-0.00009,0.05689,1.34164,81.19801,0.06002,7.09055,0.08108,1,4,5.24,4
11.30709,0.06,161,2.02361,1.48671,0.90713,0.12244,6.90634,0.39238,5,11.71573,0.00221,0.03333,1.54919,83.856,0.06657,6.88229,1.24324,1,4,5.24,4
11.27796,0.03,160,2.02648,1.48962,0.88748,0.12331,6.90143,0.26516,2,23.79981,-0.00044,0.00596,1.41421,131.24281,0.0744,6.78824,0.32432,1,4,5.24,4
11.24884,0,159,2.02935,1.49176,0.56236,0.12416,6.9601,0.09632,5,29.92301,-0.00111,0.02357,0.89443,102.81067,0.04711,6.96085,-0.43243,1,4,5.24,4
11.37253,0.12,160,2.01854,1.48454,0.64032,0.12076,6.95342,0.09142,5,13.59245,0.0005,0.07484,1.41421,61.6363,0.05266,7.17373,0.37838,1,4,5.24,4
11.34341,0.09,158,2.02142,1.48595,0.46499,0.12167,6.96407,0.0047,5,26.6779,-0.00111,-0.11926,1.34164,101.01042,0.03725,7.16409,-1.56757,1,4,5.24,4
11.3143,0.06,158,2.02429,1.48735,0.70106,0.12257,6.96508,0.00217,5,17.34139,-0.00332,0,1.34164,115.52427,0.04996,6.97783,-1.45946,1,4,5.24,4
11.28518,0.03,158,2.02715,1.49026,0.46229,0.12344,6.97289,0.00656,5,24.53746,-0.00222,0,0.89443,72.01657,0.03332,7.06908,-1.16216,1,4,5.24,4
11.25608,0,158,2.03001,1.49239,0.23455,0.1243,6.97658,0.01641,5,26.59001,-0.00111,0,0.44721,31.05424,0.01667,7.33612,-1,1,4,5.24,4
11.37977,0.12,161,2.01925,1.48655,0.69824,0.12086,6.94636,1.7962,2,14.55844,0.00026,0.01422,1.18322,74.64153,0.06002,7.09236,1.43243,1,4,5.24,4
11.35067,0.09,159,2.02212,1.48692,0.64762,0.12178,6.96072,0.02597,1,21.9904,-0.00122,0.02319,1.09545,81.80846,0.05266,7.04462,-0.43243,1,4,5.24,4
11.32157,0.06,158,2.02498,1.48799,0.23625,0.12269,6.97591,0.01548,2,33.42006,-0.00111,0,0.44721,37.38283,0.01667,7.3291,-1.21622,1,4,5.24,4
11.29248,0.03,158,2.02783,1.49088,0.03001,0.12357,6.97711,0.01981,2,20.40687,0,0,0,0,0,10.47741,-0.97297,1,4,5.24,4
11.26339,0,158,2.03068,1.493,0.03001,0.12444,6.97718,0.01778,5,21.9006,0,0,0,0,0,10.47908,-0.97297,1,4,5.24,4
